image_path,mask_path,label,class_name,rel,mask_area
data/ground_truth_seperate/images/oil_0362.png/Oil_0362__inst000.jpg,data/ground_truth_seperate/masks/oil_0362.png/Oil_0362__inst000.png,0,oil,oil_0362.png/Oil_0362__inst000.png,41638
data/ground_truth_seperate/images/scr_0338.png/Scr_0338__inst000.jpg,data/ground_truth_seperate/masks/scr_0338.png/Scr_0338__inst000.png,1,scr,scr_0338.png/Scr_0338__inst000.png,3900
data/ground_truth_seperate/images/oil_0223.png/Oil_0223__inst001.jpg,data/ground_truth_seperate/masks/oil_0223.png/Oil_0223__inst001.png,0,oil,oil_0223.png/Oil_0223__inst001.png,6434
data/ground_truth_seperate/images/sta_0179.png/Sta_0179__inst001.jpg,data/ground_truth_seperate/masks/sta_0179.png/Sta_0179__inst001.png,2,sta,sta_0179.png/Sta_0179__inst001.png,926
data/ground_truth_seperate/images/sta_0069.png/Sta_0069__inst000.jpg,data/ground_truth_seperate/masks/sta_0069.png/Sta_0069__inst000.png,2,sta,sta_0069.png/Sta_0069__inst000.png,597
data/ground_truth_seperate/images/sta_0212.png/Sta_0212__inst002.jpg,data/ground_truth_seperate/masks/sta_0212.png/Sta_0212__inst002.png,2,sta,sta_0212.png/Sta_0212__inst002.png,535
data/ground_truth_seperate/images/oil_0066.png/Oil_0066__inst000.jpg,data/ground_truth_seperate/masks/oil_0066.png/Oil_0066__inst000.png,0,oil,oil_0066.png/Oil_0066__inst000.png,25670
data/ground_truth_seperate/images/oil_0207.png/Oil_0207__inst000.jpg,data/ground_truth_seperate/masks/oil_0207.png/Oil_0207__inst000.png,0,oil,oil_0207.png/Oil_0207__inst000.png,17236
data/ground_truth_seperate/images/scr_0067.png/Scr_0067__inst002.jpg,data/ground_truth_seperate/masks/scr_0067.png/Scr_0067__inst002.png,1,scr,scr_0067.png/Scr_0067__inst002.png,2785
data/ground_truth_seperate/images/scr_0372.png/Scr_0372__inst003.jpg,data/ground_truth_seperate/masks/scr_0372.png/Scr_0372__inst003.png,1,scr,scr_0372.png/Scr_0372__inst003.png,3326
data/ground_truth_seperate/images/scr_0100.png/Scr_0100__inst001.jpg,data/ground_truth_seperate/masks/scr_0100.png/Scr_0100__inst001.png,1,scr,scr_0100.png/Scr_0100__inst001.png,1238
data/ground_truth_seperate/images/oil_0050.png/Oil_0050__inst000.jpg,data/ground_truth_seperate/masks/oil_0050.png/Oil_0050__inst000.png,0,oil,oil_0050.png/Oil_0050__inst000.png,18863
data/ground_truth_seperate/images/scr_0035.png/Scr_0035__inst001.jpg,data/ground_truth_seperate/masks/scr_0035.png/Scr_0035__inst001.png,1,scr,scr_0035.png/Scr_0035__inst001.png,29
data/ground_truth_seperate/images/oil_0277.png/Oil_0277__inst002.jpg,data/ground_truth_seperate/masks/oil_0277.png/Oil_0277__inst002.png,0,oil,oil_0277.png/Oil_0277__inst002.png,18377
data/ground_truth_seperate/images/scr_0381.png/Scr_0381__inst003.jpg,data/ground_truth_seperate/masks/scr_0381.png/Scr_0381__inst003.png,1,scr,scr_0381.png/Scr_0381__inst003.png,2868
data/ground_truth_seperate/images/sta_0285.png/Sta_0285__inst002.jpg,data/ground_truth_seperate/masks/sta_0285.png/Sta_0285__inst002.png,2,sta,sta_0285.png/Sta_0285__inst002.png,453
data/ground_truth_seperate/images/sta_0318.png/Sta_0318__inst001.jpg,data/ground_truth_seperate/masks/sta_0318.png/Sta_0318__inst001.png,2,sta,sta_0318.png/Sta_0318__inst001.png,573
data/ground_truth_seperate/images/scr_0044.png/Scr_0044__inst005.jpg,data/ground_truth_seperate/masks/scr_0044.png/Scr_0044__inst005.png,1,scr,scr_0044.png/Scr_0044__inst005.png,1511
data/ground_truth_seperate/images/sta_0244.png/Sta_0244__inst000.jpg,data/ground_truth_seperate/masks/sta_0244.png/Sta_0244__inst000.png,2,sta,sta_0244.png/Sta_0244__inst000.png,250
data/ground_truth_seperate/images/sta_0253.png/Sta_0253__inst001.jpg,data/ground_truth_seperate/masks/sta_0253.png/Sta_0253__inst001.png,2,sta,sta_0253.png/Sta_0253__inst001.png,291
data/ground_truth_seperate/images/oil_0114.png/Oil_0114__inst000.jpg,data/ground_truth_seperate/masks/oil_0114.png/Oil_0114__inst000.png,0,oil,oil_0114.png/Oil_0114__inst000.png,6551
data/ground_truth_seperate/images/sta_0063.png/Sta_0063__inst003.jpg,data/ground_truth_seperate/masks/sta_0063.png/Sta_0063__inst003.png,2,sta,sta_0063.png/Sta_0063__inst003.png,734
data/ground_truth_seperate/images/sta_0073.png/Sta_0073__inst004.jpg,data/ground_truth_seperate/masks/sta_0073.png/Sta_0073__inst004.png,2,sta,sta_0073.png/Sta_0073__inst004.png,526
data/ground_truth_seperate/images/oil_0248.png/Oil_0248__inst001.jpg,data/ground_truth_seperate/masks/oil_0248.png/Oil_0248__inst001.png,0,oil,oil_0248.png/Oil_0248__inst001.png,6917
data/ground_truth_seperate/images/scr_0234.png/Scr_0234__inst000.jpg,data/ground_truth_seperate/masks/scr_0234.png/Scr_0234__inst000.png,1,scr,scr_0234.png/Scr_0234__inst000.png,1341
data/ground_truth_seperate/images/sta_0271.png/Sta_0271__inst001.jpg,data/ground_truth_seperate/masks/sta_0271.png/Sta_0271__inst001.png,2,sta,sta_0271.png/Sta_0271__inst001.png,304
data/ground_truth_seperate/images/oil_0167.png/Oil_0167__inst000.jpg,data/ground_truth_seperate/masks/oil_0167.png/Oil_0167__inst000.png,0,oil,oil_0167.png/Oil_0167__inst000.png,67429
data/ground_truth_seperate/images/scr_0061.png/Scr_0061__inst001.jpg,data/ground_truth_seperate/masks/scr_0061.png/Scr_0061__inst001.png,1,scr,scr_0061.png/Scr_0061__inst001.png,2458
data/ground_truth_seperate/images/scr_0264.png/Scr_0264__inst002.jpg,data/ground_truth_seperate/masks/scr_0264.png/Scr_0264__inst002.png,1,scr,scr_0264.png/Scr_0264__inst002.png,2096
data/ground_truth_seperate/images/oil_0045.png/Oil_0045__inst000.jpg,data/ground_truth_seperate/masks/oil_0045.png/Oil_0045__inst000.png,0,oil,oil_0045.png/Oil_0045__inst000.png,63608
data/ground_truth_seperate/images/sta_0089.png/Sta_0089__inst002.jpg,data/ground_truth_seperate/masks/sta_0089.png/Sta_0089__inst002.png,2,sta,sta_0089.png/Sta_0089__inst002.png,707
data/ground_truth_seperate/images/oil_0221.png/Oil_0221__inst000.jpg,data/ground_truth_seperate/masks/oil_0221.png/Oil_0221__inst000.png,0,oil,oil_0221.png/Oil_0221__inst000.png,16032
data/ground_truth_seperate/images/scr_0249.png/Scr_0249__inst002.jpg,data/ground_truth_seperate/masks/scr_0249.png/Scr_0249__inst002.png,1,scr,scr_0249.png/Scr_0249__inst002.png,2186
data/ground_truth_seperate/images/sta_0059.png/Sta_0059__inst000.jpg,data/ground_truth_seperate/masks/sta_0059.png/Sta_0059__inst000.png,2,sta,sta_0059.png/Sta_0059__inst000.png,322
data/ground_truth_seperate/images/scr_0207.png/Scr_0207__inst001.jpg,data/ground_truth_seperate/masks/scr_0207.png/Scr_0207__inst001.png,1,scr,scr_0207.png/Scr_0207__inst001.png,1793
data/ground_truth_seperate/images/sta_0324.png/Sta_0324__inst003.jpg,data/ground_truth_seperate/masks/sta_0324.png/Sta_0324__inst003.png,2,sta,sta_0324.png/Sta_0324__inst003.png,569
data/ground_truth_seperate/images/sta_0255.png/Sta_0255__inst001.jpg,data/ground_truth_seperate/masks/sta_0255.png/Sta_0255__inst001.png,2,sta,sta_0255.png/Sta_0255__inst001.png,450
data/ground_truth_seperate/images/scr_0321.png/Scr_0321__inst002.jpg,data/ground_truth_seperate/masks/scr_0321.png/Scr_0321__inst002.png,1,scr,scr_0321.png/Scr_0321__inst002.png,1378
data/ground_truth_seperate/images/sta_0073.png/Sta_0073__inst002.jpg,data/ground_truth_seperate/masks/sta_0073.png/Sta_0073__inst002.png,2,sta,sta_0073.png/Sta_0073__inst002.png,402
data/ground_truth_seperate/images/scr_0213.png/Scr_0213__inst002.jpg,data/ground_truth_seperate/masks/scr_0213.png/Scr_0213__inst002.png,1,scr,scr_0213.png/Scr_0213__inst002.png,2597
data/ground_truth_seperate/images/oil_0217.png/Oil_0217__inst000.jpg,data/ground_truth_seperate/masks/oil_0217.png/Oil_0217__inst000.png,0,oil,oil_0217.png/Oil_0217__inst000.png,16471
data/ground_truth_seperate/images/scr_0260.png/Scr_0260__inst002.jpg,data/ground_truth_seperate/masks/scr_0260.png/Scr_0260__inst002.png,1,scr,scr_0260.png/Scr_0260__inst002.png,2177
data/ground_truth_seperate/images/scr_0378.png/Scr_0378__inst004.jpg,data/ground_truth_seperate/masks/scr_0378.png/Scr_0378__inst004.png,1,scr,scr_0378.png/Scr_0378__inst004.png,4030
data/ground_truth_seperate/images/scr_0232.png/Scr_0232__inst000.jpg,data/ground_truth_seperate/masks/scr_0232.png/Scr_0232__inst000.png,1,scr,scr_0232.png/Scr_0232__inst000.png,1409
data/ground_truth_seperate/images/sta_0115.png/Sta_0115__inst001.jpg,data/ground_truth_seperate/masks/sta_0115.png/Sta_0115__inst001.png,2,sta,sta_0115.png/Sta_0115__inst001.png,306
data/ground_truth_seperate/images/scr_0375.png/Scr_0375__inst003.jpg,data/ground_truth_seperate/masks/scr_0375.png/Scr_0375__inst003.png,1,scr,scr_0375.png/Scr_0375__inst003.png,3076
data/ground_truth_seperate/images/sta_0019.png/Sta_0019__inst001.jpg,data/ground_truth_seperate/masks/sta_0019.png/Sta_0019__inst001.png,2,sta,sta_0019.png/Sta_0019__inst001.png,348
data/ground_truth_seperate/images/scr_0375.png/Scr_0375__inst004.jpg,data/ground_truth_seperate/masks/scr_0375.png/Scr_0375__inst004.png,1,scr,scr_0375.png/Scr_0375__inst004.png,2801
data/ground_truth_seperate/images/oil_0330.png/Oil_0330__inst002.jpg,data/ground_truth_seperate/masks/oil_0330.png/Oil_0330__inst002.png,0,oil,oil_0330.png/Oil_0330__inst002.png,18824
data/ground_truth_seperate/images/sta_0030.png/Sta_0030__inst000.jpg,data/ground_truth_seperate/masks/sta_0030.png/Sta_0030__inst000.png,2,sta,sta_0030.png/Sta_0030__inst000.png,307
data/ground_truth_seperate/images/sta_0235.png/Sta_0235__inst002.jpg,data/ground_truth_seperate/masks/sta_0235.png/Sta_0235__inst002.png,2,sta,sta_0235.png/Sta_0235__inst002.png,230
data/ground_truth_seperate/images/scr_0192.png/Scr_0192__inst002.jpg,data/ground_truth_seperate/masks/scr_0192.png/Scr_0192__inst002.png,1,scr,scr_0192.png/Scr_0192__inst002.png,3171
data/ground_truth_seperate/images/scr_0183.png/Scr_0183__inst000.jpg,data/ground_truth_seperate/masks/scr_0183.png/Scr_0183__inst000.png,1,scr,scr_0183.png/Scr_0183__inst000.png,2665
data/ground_truth_seperate/images/scr_0142.png/Scr_0142__inst002.jpg,data/ground_truth_seperate/masks/scr_0142.png/Scr_0142__inst002.png,1,scr,scr_0142.png/Scr_0142__inst002.png,1247
data/ground_truth_seperate/images/scr_0084.png/Scr_0084__inst002.jpg,data/ground_truth_seperate/masks/scr_0084.png/Scr_0084__inst002.png,1,scr,scr_0084.png/Scr_0084__inst002.png,489
data/ground_truth_seperate/images/sta_0368.png/Sta_0368__inst002.jpg,data/ground_truth_seperate/masks/sta_0368.png/Sta_0368__inst002.png,2,sta,sta_0368.png/Sta_0368__inst002.png,676
data/ground_truth_seperate/images/scr_0138.png/Scr_0138__inst001.jpg,data/ground_truth_seperate/masks/scr_0138.png/Scr_0138__inst001.png,1,scr,scr_0138.png/Scr_0138__inst001.png,2732
data/ground_truth_seperate/images/scr_0205.png/Scr_0205__inst004.jpg,data/ground_truth_seperate/masks/scr_0205.png/Scr_0205__inst004.png,1,scr,scr_0205.png/Scr_0205__inst004.png,1810
data/ground_truth_seperate/images/oil_0107.png/Oil_0107__inst002.jpg,data/ground_truth_seperate/masks/oil_0107.png/Oil_0107__inst002.png,0,oil,oil_0107.png/Oil_0107__inst002.png,78
data/ground_truth_seperate/images/oil_0228.png/Oil_0228__inst000.jpg,data/ground_truth_seperate/masks/oil_0228.png/Oil_0228__inst000.png,0,oil,oil_0228.png/Oil_0228__inst000.png,15954
data/ground_truth_seperate/images/oil_0264.png/Oil_0264__inst001.jpg,data/ground_truth_seperate/masks/oil_0264.png/Oil_0264__inst001.png,0,oil,oil_0264.png/Oil_0264__inst001.png,21396
data/ground_truth_seperate/images/sta_0400.png/Sta_0400__inst001.jpg,data/ground_truth_seperate/masks/sta_0400.png/Sta_0400__inst001.png,2,sta,sta_0400.png/Sta_0400__inst001.png,268
data/ground_truth_seperate/images/sta_0131.png/Sta_0131__inst004.jpg,data/ground_truth_seperate/masks/sta_0131.png/Sta_0131__inst004.png,2,sta,sta_0131.png/Sta_0131__inst004.png,328
data/ground_truth_seperate/images/sta_0320.png/Sta_0320__inst002.jpg,data/ground_truth_seperate/masks/sta_0320.png/Sta_0320__inst002.png,2,sta,sta_0320.png/Sta_0320__inst002.png,1187
data/ground_truth_seperate/images/scr_0011.png/Scr_0011__inst000.jpg,data/ground_truth_seperate/masks/scr_0011.png/Scr_0011__inst000.png,1,scr,scr_0011.png/Scr_0011__inst000.png,2819
data/ground_truth_seperate/images/sta_0186.png/Sta_0186__inst000.jpg,data/ground_truth_seperate/masks/sta_0186.png/Sta_0186__inst000.png,2,sta,sta_0186.png/Sta_0186__inst000.png,905
data/ground_truth_seperate/images/sta_0078.png/Sta_0078__inst003.jpg,data/ground_truth_seperate/masks/sta_0078.png/Sta_0078__inst003.png,2,sta,sta_0078.png/Sta_0078__inst003.png,318
data/ground_truth_seperate/images/scr_0289.png/Scr_0289__inst000.jpg,data/ground_truth_seperate/masks/scr_0289.png/Scr_0289__inst000.png,1,scr,scr_0289.png/Scr_0289__inst000.png,2445
data/ground_truth_seperate/images/scr_0015.png/Scr_0015__inst002.jpg,data/ground_truth_seperate/masks/scr_0015.png/Scr_0015__inst002.png,1,scr,scr_0015.png/Scr_0015__inst002.png,1592
data/ground_truth_seperate/images/sta_0081.png/Sta_0081__inst000.jpg,data/ground_truth_seperate/masks/sta_0081.png/Sta_0081__inst000.png,2,sta,sta_0081.png/Sta_0081__inst000.png,465
data/ground_truth_seperate/images/scr_0054.png/Scr_0054__inst001.jpg,data/ground_truth_seperate/masks/scr_0054.png/Scr_0054__inst001.png,1,scr,scr_0054.png/Scr_0054__inst001.png,2328
data/ground_truth_seperate/images/scr_0118.png/Scr_0118__inst001.jpg,data/ground_truth_seperate/masks/scr_0118.png/Scr_0118__inst001.png,1,scr,scr_0118.png/Scr_0118__inst001.png,393
data/ground_truth_seperate/images/scr_0345.png/Scr_0345__inst001.jpg,data/ground_truth_seperate/masks/scr_0345.png/Scr_0345__inst001.png,1,scr,scr_0345.png/Scr_0345__inst001.png,2284
data/ground_truth_seperate/images/sta_0223.png/Sta_0223__inst000.jpg,data/ground_truth_seperate/masks/sta_0223.png/Sta_0223__inst000.png,2,sta,sta_0223.png/Sta_0223__inst000.png,589
data/ground_truth_seperate/images/sta_0197.png/Sta_0197__inst000.jpg,data/ground_truth_seperate/masks/sta_0197.png/Sta_0197__inst000.png,2,sta,sta_0197.png/Sta_0197__inst000.png,609
data/ground_truth_seperate/images/oil_0122.png/Oil_0122__inst000.jpg,data/ground_truth_seperate/masks/oil_0122.png/Oil_0122__inst000.png,0,oil,oil_0122.png/Oil_0122__inst000.png,11409
data/ground_truth_seperate/images/scr_0178.png/Scr_0178__inst001.jpg,data/ground_truth_seperate/masks/scr_0178.png/Scr_0178__inst001.png,1,scr,scr_0178.png/Scr_0178__inst001.png,1816
data/ground_truth_seperate/images/scr_0296.png/Scr_0296__inst000.jpg,data/ground_truth_seperate/masks/scr_0296.png/Scr_0296__inst000.png,1,scr,scr_0296.png/Scr_0296__inst000.png,2074
data/ground_truth_seperate/images/sta_0394.png/Sta_0394__inst004.jpg,data/ground_truth_seperate/masks/sta_0394.png/Sta_0394__inst004.png,2,sta,sta_0394.png/Sta_0394__inst004.png,499
data/ground_truth_seperate/images/scr_0221.png/Scr_0221__inst000.jpg,data/ground_truth_seperate/masks/scr_0221.png/Scr_0221__inst000.png,1,scr,scr_0221.png/Scr_0221__inst000.png,1929
data/ground_truth_seperate/images/sta_0126.png/Sta_0126__inst002.jpg,data/ground_truth_seperate/masks/sta_0126.png/Sta_0126__inst002.png,2,sta,sta_0126.png/Sta_0126__inst002.png,592
data/ground_truth_seperate/images/scr_0257.png/Scr_0257__inst001.jpg,data/ground_truth_seperate/masks/scr_0257.png/Scr_0257__inst001.png,1,scr,scr_0257.png/Scr_0257__inst001.png,1406
data/ground_truth_seperate/images/sta_0352.png/Sta_0352__inst000.jpg,data/ground_truth_seperate/masks/sta_0352.png/Sta_0352__inst000.png,2,sta,sta_0352.png/Sta_0352__inst000.png,703
data/ground_truth_seperate/images/sta_0326.png/Sta_0326__inst003.jpg,data/ground_truth_seperate/masks/sta_0326.png/Sta_0326__inst003.png,2,sta,sta_0326.png/Sta_0326__inst003.png,404
data/ground_truth_seperate/images/oil_0080.png/Oil_0080__inst000.jpg,data/ground_truth_seperate/masks/oil_0080.png/Oil_0080__inst000.png,0,oil,oil_0080.png/Oil_0080__inst000.png,19002
data/ground_truth_seperate/images/scr_0329.png/Scr_0329__inst002.jpg,data/ground_truth_seperate/masks/scr_0329.png/Scr_0329__inst002.png,1,scr,scr_0329.png/Scr_0329__inst002.png,1924
data/ground_truth_seperate/images/scr_0079.png/Scr_0079__inst004.jpg,data/ground_truth_seperate/masks/scr_0079.png/Scr_0079__inst004.png,1,scr,scr_0079.png/Scr_0079__inst004.png,95
data/ground_truth_seperate/images/sta_0236.png/Sta_0236__inst000.jpg,data/ground_truth_seperate/masks/sta_0236.png/Sta_0236__inst000.png,2,sta,sta_0236.png/Sta_0236__inst000.png,774
data/ground_truth_seperate/images/oil_0010.png/Oil_0010__inst000.jpg,data/ground_truth_seperate/masks/oil_0010.png/Oil_0010__inst000.png,0,oil,oil_0010.png/Oil_0010__inst000.png,142128
data/ground_truth_seperate/images/sta_0283.png/Sta_0283__inst001.jpg,data/ground_truth_seperate/masks/sta_0283.png/Sta_0283__inst001.png,2,sta,sta_0283.png/Sta_0283__inst001.png,404
data/ground_truth_seperate/images/scr_0261.png/Scr_0261__inst006.jpg,data/ground_truth_seperate/masks/scr_0261.png/Scr_0261__inst006.png,1,scr,scr_0261.png/Scr_0261__inst006.png,3199
data/ground_truth_seperate/images/scr_0134.png/Scr_0134__inst000.jpg,data/ground_truth_seperate/masks/scr_0134.png/Scr_0134__inst000.png,1,scr,scr_0134.png/Scr_0134__inst000.png,3267
data/ground_truth_seperate/images/sta_0336.png/Sta_0336__inst002.jpg,data/ground_truth_seperate/masks/sta_0336.png/Sta_0336__inst002.png,2,sta,sta_0336.png/Sta_0336__inst002.png,354
data/ground_truth_seperate/images/oil_0029.png/Oil_0029__inst000.jpg,data/ground_truth_seperate/masks/oil_0029.png/Oil_0029__inst000.png,0,oil,oil_0029.png/Oil_0029__inst000.png,61131
data/ground_truth_seperate/images/sta_0028.png/Sta_0028__inst001.jpg,data/ground_truth_seperate/masks/sta_0028.png/Sta_0028__inst001.png,2,sta,sta_0028.png/Sta_0028__inst001.png,331
data/ground_truth_seperate/images/sta_0352.png/Sta_0352__inst002.jpg,data/ground_truth_seperate/masks/sta_0352.png/Sta_0352__inst002.png,2,sta,sta_0352.png/Sta_0352__inst002.png,573
data/ground_truth_seperate/images/scr_0389.png/Scr_0389__inst000.jpg,data/ground_truth_seperate/masks/scr_0389.png/Scr_0389__inst000.png,1,scr,scr_0389.png/Scr_0389__inst000.png,4029
data/ground_truth_seperate/images/scr_0254.png/Scr_0254__inst001.jpg,data/ground_truth_seperate/masks/scr_0254.png/Scr_0254__inst001.png,1,scr,scr_0254.png/Scr_0254__inst001.png,2287
data/ground_truth_seperate/images/scr_0306.png/Scr_0306__inst000.jpg,data/ground_truth_seperate/masks/scr_0306.png/Scr_0306__inst000.png,1,scr,scr_0306.png/Scr_0306__inst000.png,787
data/ground_truth_seperate/images/sta_0110.png/Sta_0110__inst000.jpg,data/ground_truth_seperate/masks/sta_0110.png/Sta_0110__inst000.png,2,sta,sta_0110.png/Sta_0110__inst000.png,390
data/ground_truth_seperate/images/scr_0284.png/Scr_0284__inst003.jpg,data/ground_truth_seperate/masks/scr_0284.png/Scr_0284__inst003.png,1,scr,scr_0284.png/Scr_0284__inst003.png,2486
data/ground_truth_seperate/images/oil_0161.png/Oil_0161__inst000.jpg,data/ground_truth_seperate/masks/oil_0161.png/Oil_0161__inst000.png,0,oil,oil_0161.png/Oil_0161__inst000.png,82703
data/ground_truth_seperate/images/sta_0141.png/Sta_0141__inst003.jpg,data/ground_truth_seperate/masks/sta_0141.png/Sta_0141__inst003.png,2,sta,sta_0141.png/Sta_0141__inst003.png,429
data/ground_truth_seperate/images/scr_0219.png/Scr_0219__inst004.jpg,data/ground_truth_seperate/masks/scr_0219.png/Scr_0219__inst004.png,1,scr,scr_0219.png/Scr_0219__inst004.png,3236
data/ground_truth_seperate/images/scr_0072.png/Scr_0072__inst000.jpg,data/ground_truth_seperate/masks/scr_0072.png/Scr_0072__inst000.png,1,scr,scr_0072.png/Scr_0072__inst000.png,914
data/ground_truth_seperate/images/sta_0313.png/Sta_0313__inst001.jpg,data/ground_truth_seperate/masks/sta_0313.png/Sta_0313__inst001.png,2,sta,sta_0313.png/Sta_0313__inst001.png,319
data/ground_truth_seperate/images/scr_0243.png/Scr_0243__inst002.jpg,data/ground_truth_seperate/masks/scr_0243.png/Scr_0243__inst002.png,1,scr,scr_0243.png/Scr_0243__inst002.png,2086
data/ground_truth_seperate/images/sta_0207.png/Sta_0207__inst001.jpg,data/ground_truth_seperate/masks/sta_0207.png/Sta_0207__inst001.png,2,sta,sta_0207.png/Sta_0207__inst001.png,603
data/ground_truth_seperate/images/sta_0086.png/Sta_0086__inst003.jpg,data/ground_truth_seperate/masks/sta_0086.png/Sta_0086__inst003.png,2,sta,sta_0086.png/Sta_0086__inst003.png,733
data/ground_truth_seperate/images/sta_0226.png/Sta_0226__inst002.jpg,data/ground_truth_seperate/masks/sta_0226.png/Sta_0226__inst002.png,2,sta,sta_0226.png/Sta_0226__inst002.png,306
data/ground_truth_seperate/images/sta_0080.png/Sta_0080__inst000.jpg,data/ground_truth_seperate/masks/sta_0080.png/Sta_0080__inst000.png,2,sta,sta_0080.png/Sta_0080__inst000.png,480
data/ground_truth_seperate/images/scr_0102.png/Scr_0102__inst003.jpg,data/ground_truth_seperate/masks/scr_0102.png/Scr_0102__inst003.png,1,scr,scr_0102.png/Scr_0102__inst003.png,2573
data/ground_truth_seperate/images/scr_0120.png/Scr_0120__inst001.jpg,data/ground_truth_seperate/masks/scr_0120.png/Scr_0120__inst001.png,1,scr,scr_0120.png/Scr_0120__inst001.png,2473
data/ground_truth_seperate/images/sta_0140.png/Sta_0140__inst003.jpg,data/ground_truth_seperate/masks/sta_0140.png/Sta_0140__inst003.png,2,sta,sta_0140.png/Sta_0140__inst003.png,66
data/ground_truth_seperate/images/sta_0024.png/Sta_0024__inst001.jpg,data/ground_truth_seperate/masks/sta_0024.png/Sta_0024__inst001.png,2,sta,sta_0024.png/Sta_0024__inst001.png,329
data/ground_truth_seperate/images/oil_0300.png/Oil_0300__inst002.jpg,data/ground_truth_seperate/masks/oil_0300.png/Oil_0300__inst002.png,0,oil,oil_0300.png/Oil_0300__inst002.png,7268
data/ground_truth_seperate/images/oil_0278.png/Oil_0278__inst000.jpg,data/ground_truth_seperate/masks/oil_0278.png/Oil_0278__inst000.png,0,oil,oil_0278.png/Oil_0278__inst000.png,31811
data/ground_truth_seperate/images/sta_0268.png/Sta_0268__inst003.jpg,data/ground_truth_seperate/masks/sta_0268.png/Sta_0268__inst003.png,2,sta,sta_0268.png/Sta_0268__inst003.png,353
data/ground_truth_seperate/images/sta_0074.png/Sta_0074__inst000.jpg,data/ground_truth_seperate/masks/sta_0074.png/Sta_0074__inst000.png,2,sta,sta_0074.png/Sta_0074__inst000.png,389
data/ground_truth_seperate/images/sta_0397.png/Sta_0397__inst000.jpg,data/ground_truth_seperate/masks/sta_0397.png/Sta_0397__inst000.png,2,sta,sta_0397.png/Sta_0397__inst000.png,397
data/ground_truth_seperate/images/scr_0253.png/Scr_0253__inst004.jpg,data/ground_truth_seperate/masks/scr_0253.png/Scr_0253__inst004.png,1,scr,scr_0253.png/Scr_0253__inst004.png,3171
data/ground_truth_seperate/images/scr_0104.png/Scr_0104__inst000.jpg,data/ground_truth_seperate/masks/scr_0104.png/Scr_0104__inst000.png,1,scr,scr_0104.png/Scr_0104__inst000.png,529
data/ground_truth_seperate/images/sta_0334.png/Sta_0334__inst000.jpg,data/ground_truth_seperate/masks/sta_0334.png/Sta_0334__inst000.png,2,sta,sta_0334.png/Sta_0334__inst000.png,384
data/ground_truth_seperate/images/sta_0094.png/Sta_0094__inst004.jpg,data/ground_truth_seperate/masks/sta_0094.png/Sta_0094__inst004.png,2,sta,sta_0094.png/Sta_0094__inst004.png,897
data/ground_truth_seperate/images/sta_0160.png/Sta_0160__inst001.jpg,data/ground_truth_seperate/masks/sta_0160.png/Sta_0160__inst001.png,2,sta,sta_0160.png/Sta_0160__inst001.png,1170
data/ground_truth_seperate/images/oil_0292.png/Oil_0292__inst001.jpg,data/ground_truth_seperate/masks/oil_0292.png/Oil_0292__inst001.png,0,oil,oil_0292.png/Oil_0292__inst001.png,7811
data/ground_truth_seperate/images/oil_0257.png/Oil_0257__inst000.jpg,data/ground_truth_seperate/masks/oil_0257.png/Oil_0257__inst000.png,0,oil,oil_0257.png/Oil_0257__inst000.png,20544
data/ground_truth_seperate/images/scr_0043.png/Scr_0043__inst004.jpg,data/ground_truth_seperate/masks/scr_0043.png/Scr_0043__inst004.png,1,scr,scr_0043.png/Scr_0043__inst004.png,1788
data/ground_truth_seperate/images/sta_0254.png/Sta_0254__inst000.jpg,data/ground_truth_seperate/masks/sta_0254.png/Sta_0254__inst000.png,2,sta,sta_0254.png/Sta_0254__inst000.png,533
data/ground_truth_seperate/images/scr_0337.png/Scr_0337__inst002.jpg,data/ground_truth_seperate/masks/scr_0337.png/Scr_0337__inst002.png,1,scr,scr_0337.png/Scr_0337__inst002.png,4748
data/ground_truth_seperate/images/oil_0022.png/Oil_0022__inst000.jpg,data/ground_truth_seperate/masks/oil_0022.png/Oil_0022__inst000.png,0,oil,oil_0022.png/Oil_0022__inst000.png,60300
data/ground_truth_seperate/images/scr_0388.png/Scr_0388__inst002.jpg,data/ground_truth_seperate/masks/scr_0388.png/Scr_0388__inst002.png,1,scr,scr_0388.png/Scr_0388__inst002.png,3145
data/ground_truth_seperate/images/sta_0181.png/Sta_0181__inst000.jpg,data/ground_truth_seperate/masks/sta_0181.png/Sta_0181__inst000.png,2,sta,sta_0181.png/Sta_0181__inst000.png,637
data/ground_truth_seperate/images/sta_0221.png/Sta_0221__inst001.jpg,data/ground_truth_seperate/masks/sta_0221.png/Sta_0221__inst001.png,2,sta,sta_0221.png/Sta_0221__inst001.png,378
data/ground_truth_seperate/images/sta_0018.png/Sta_0018__inst001.jpg,data/ground_truth_seperate/masks/sta_0018.png/Sta_0018__inst001.png,2,sta,sta_0018.png/Sta_0018__inst001.png,342
data/ground_truth_seperate/images/oil_0250.png/Oil_0250__inst001.jpg,data/ground_truth_seperate/masks/oil_0250.png/Oil_0250__inst001.png,0,oil,oil_0250.png/Oil_0250__inst001.png,12306
data/ground_truth_seperate/images/scr_0161.png/Scr_0161__inst001.jpg,data/ground_truth_seperate/masks/scr_0161.png/Scr_0161__inst001.png,1,scr,scr_0161.png/Scr_0161__inst001.png,3745
